time,x,y,z,TgF,is_fall
517.5,-0.7218,0.0969,0.7357,1.04,0
517.6,-0.7777,0.117,0.616,1,0
517.7,-0.776,0.1165,0.6321,1.01,0
517.8,-0.8407,0.0794,0.6402,1.06,0
517.9,-0.8285,0.0862,0.6558,1.06,0
518,-0.816,0.0894,0.6365,1.04,0
518.1,-0.7916,0.1262,0.618,1.01,0
518.2,-0.7596,0.1321,0.6219,0.99,0
518.3,-0.7686,0.1294,0.637,1.01,0
518.4,-0.7867,0.0952,0.6441,1.02,0
518.5,-0.7545,0.0703,0.6942,1.03,0
518.6,-0.7638,0.0649,0.72,1.05,0
518.7,-0.7271,0.104,0.6912,1.01,0
518.8,-0.7401,0.1282,0.6795,1.01,0
518.9,-0.7437,0.1216,0.6712,1.01,0
519,-0.7518,0.0938,0.744,1.06,0
519.1,-0.7437,0.1023,0.6866,1.02,0
519.2,-0.7342,0.1216,0.6651,1,0
519.3,-0.7699,0.1001,0.6866,1.04,0
519.4,-0.7679,0.0955,0.6956,1.04,0
519.5,-0.755,0.0908,0.7166,1.04,0
519.6,-0.7408,0.0889,0.7291,1.04,1
519.7,-0.7479,0.1094,0.6387,0.99,1
519.8,-0.7398,0.1096,0.6646,1,1
519.9,-0.5877,0.0488,0.5667,0.82,1
520,-0.3389,0.1025,0.5491,0.65,1
520.1,-0.1858,0.033,0.0056,0.19,1
520.2,-0.1856,0.0361,-0.0364,0.19,1
520.3,-0.2268,0.0049,-0.084,0.24,1
520.4,-0.0168,-0.0066,0.021,0.03,1
520.5,-0.2886,1.6191,0.5635,1.74,1
520.6,-0.1646,-0.1467,-0.4197,0.47,1
520.7,-0.2107,-0.0422,-1.107,1.13,1
520.8,-0.094,0.0085,-1.192,1.2,1
520.9,-0.0652,0.0173,-1.0511,1.05,1
521,-0.052,0.0381,-1.035,1.04,1
521.1,-0.021,0.0454,-0.8158,0.82,1
521.2,-0.0523,0.0933,-1.0824,1.09,1
521.3,-0.1494,0.0486,-1.2072,1.22,1
521.4,-0.2913,0.3321,-0.9647,1.06,1
521.5,-0.4041,0.605,-0.6177,0.95,0
521.6,-0.1673,0.7144,-0.5328,0.91,0
521.7,-0.7511,0.8853,0.1228,1.17,0
521.8,-0.5941,0.9317,0.0544,1.11,0
521.9,-0.5508,0.9586,0.1109,1.11,0
522,-0.4671,1.0013,0.1289,1.11,0
522.1,-0.4112,0.9833,0.2075,1.09,0
522.2,-0.3443,0.9256,0.1741,1,0
522.3,-0.2744,0.9034,0.2295,0.97,0
522.4,-0.229,0.9542,0.2823,1.02,0
522.5,-0.23,0.9767,0.3391,1.06,0
522.6,-0.1607,0.9056,0.3628,0.99,0
522.7,-0.0894,0.9122,0.3667,0.99,0
522.8,-0.0596,0.9,0.4146,0.99,0
522.9,-0.0374,0.9193,0.4283,1.01,0
523,-0.0166,0.8641,0.4563,0.98,0
523.1,0.0418,0.8973,0.4563,1.01,0
523.2,0.022,0.8883,0.4654,1,0
523.3,0.0864,0.8761,0.4615,0.99,0
523.4,0.0562,0.8673,0.525,1.02,0
523.5,0.0659,0.8243,0.5403,0.99,0
523.6,0.0896,0.8319,0.555,1,0
523.7,0.146,0.8407,0.5618,1.02,0
523.8,0.1289,0.8023,0.5782,1,0
523.9,0.1384,0.8353,0.5779,1.03,0
524,0.1487,0.7757,0.5687,0.97,0
524.1,0.1519,0.7943,0.5933,1,0
524.2,0.2022,0.7952,0.5828,1.01,0
524.3,0.1897,0.7681,0.6048,1,0
524.4,0.1861,0.8233,0.5955,1.03,0
524.5,0.1673,0.7738,0.6275,1.01,0
524.6,0.2215,0.8282,0.5938,1.04,0
524.7,0.1738,0.7994,0.5967,1.01,0
524.8,0.1858,0.7696,0.6363,1.02,0
524.9,0.26,0.7393,0.6361,1.01,0
525,0.3001,0.7552,0.6387,1.03,0
525.1,0.2845,0.8004,0.5865,1.03,0
525.2,0.2393,0.7713,0.6275,1.02,0
525.3,0.2488,0.7533,0.6602,1.03,0
525.4,0.3074,0.6922,0.7447,1.06,0
525.5,0.3013,0.7691,0.6649,1.06,0
525.6,0.4139,0.7657,0.6527,1.09,0
525.7,0.3042,0.7562,0.6314,1.03,0
525.8,0.2744,0.7992,0.471,0.97,0
525.9,0.3023,0.8026,0.4979,0.99,0
526,0.3125,0.8302,0.5086,1.02,0
526.1,0.3792,0.826,0.469,1.02,0
526.2,0.3531,0.8326,0.493,1.03,0
526.3,0.3572,0.8075,0.4131,0.97,0
526.4,0.3589,0.8248,0.4317,1,0
526.5,0.2661,0.8646,0.4019,0.99,0
526.6,0.3411,0.8624,0.4397,1.03,0
526.7,0.3308,0.8419,0.4385,1.01,0
526.8,0.3453,0.8414,0.4444,1.01,0
526.9,0.2835,0.8604,0.4034,0.99,0
527,0.3304,0.8783,0.4307,1.03,0
527.1,0.3597,0.8922,0.4295,1.05,0
527.2,0.3514,0.8775,0.4112,1.03,0
527.3,0.3387,0.8722,0.3985,1.02,0
527.4,0.3401,0.8639,0.3694,1,0
527.5,0.3057,0.867,0.3428,0.98,0
527.6,0.3413,0.8639,0.3848,1.01,0
527.7,0.347,0.878,0.3597,1.01,0
527.8,0.3409,0.8917,0.355,1.02,0
527.9,0.3081,0.8736,0.3741,1,0
528,0.3499,0.8809,0.3482,1.01,0
528.1,0.335,0.8912,0.3557,1.02,0
528.2,0.3169,0.889,0.3601,1.01,0
528.3,0.2823,0.8932,0.3387,1,0
528.4,0.3203,0.9183,0.419,1.06,0
528.5,0.3011,0.9088,0.3211,1.01,0
528.6,0.2925,0.8944,0.356,1.01,0
528.7,0.3001,0.8914,0.3284,1,0
528.8,0.2808,0.911,0.3538,1.02,0
528.9,0.3067,0.9105,0.3487,1.02,0
529,0.2854,0.9107,0.324,1.01,0
529.1,0.2774,0.9222,0.3199,1.01,0
529.2,0.3228,0.922,0.3487,1.04,0
529.3,0.3172,0.9085,0.3011,1.01,0
529.4,0.3059,0.9022,0.3013,1,0
529.5,0.3221,0.9012,0.3067,1,0
529.6,0.3138,0.9161,0.3455,1.03,1
529.7,0.2908,0.9207,0.3145,1.02,1
529.8,0.3037,0.9183,0.3235,1.02,1
529.9,0.2932,0.9024,0.273,0.99,1
530,0.188,0.7144,-0.1704,0.76,1
530.1,0.1524,0.2161,-0.1348,0.3,1
530.2,-0.1353,-0.0606,0.0037,0.15,1
530.3,-0.0532,-0.0217,-0.0715,0.09,1
530.4,0.1653,1.0191,-0.1626,1.05,1
530.5,-0.0161,0.22,-1.0546,1.08,1
530.6,-0.2149,0.1402,-0.9217,0.96,1
530.7,-0.2315,0.2417,-1.0441,1.1,1
530.8,-0.1438,0.1753,-1.0401,1.06,1
530.9,-0.1431,0.2017,-0.952,0.98,1
531,-0.1419,0.1985,-0.9669,1,1
531.1,-0.1436,0.1997,-0.9693,1,1
531.2,0.0418,0.1152,-0.9645,0.97,1
531.3,-0.3013,0.2129,-0.9007,0.97,1
531.4,-0.3626,0.0293,-0.9867,1.05,1
531.5,-0.0247,0.1008,-1.0821,1.09,0
531.6,0.4087,0.1257,-1.0345,1.12,0
531.7,1.0253,0.1397,-0.6588,1.23,0
531.8,0.8871,0.1309,-0.2859,0.94,0
531.9,0.8385,0.1238,-0.0408,0.85,0
532,0.9935,0.1546,0.2071,1.03,0
532.1,0.9896,0.166,0.2417,1.03,0
532.2,0.8621,0.4351,0.2925,1.01,0
532.3,0.7581,0.5189,0.4275,1.01,0
532.4,0.8358,0.448,0.512,1.08,0
532.5,0.8043,0.4644,0.3479,0.99,0
532.6,0.6131,0.6082,0.5289,1.01,0
532.7,0.6182,0.6019,0.44,0.97,0
532.8,0.6693,0.5662,0.5013,1.01,0
532.9,0.5645,0.6705,0.4944,1.01,0
533,0.5438,0.6739,0.5503,1.03,0
533.1,0.5494,0.6949,0.4949,1.01,0
533.2,0.5022,0.8089,0.3394,1.01,0
533.3,0.6158,0.6739,0.4698,1.03,0
533.4,0.368,0.8104,0.4678,1.01,0
533.5,0.428,0.8175,0.4161,1.01,0
533.6,0.4102,0.9789,0.3858,1.13,0
533.7,0.2801,0.8111,0.3921,0.94,0
533.8,0.2527,0.7867,0.3763,0.91,0
533.9,0.2097,0.9735,0.3831,1.07,0
534,0.0969,0.8851,0.3091,0.94,0
534.1,0.1756,0.847,0.3186,0.92,0
534.2,0.1255,1.0565,0.2527,1.09,0
534.3,0.1558,0.9381,0.3951,1.03,0
534.4,0.0232,0.9855,0.3492,1.05,0
534.5,0.0537,0.9278,0.2959,0.98,0
534.6,0.0642,0.9864,0.3201,1.04,0
534.7,-0.127,0.9891,0.2183,1.02,0
534.8,-0.0237,0.9867,0.49,1.1,0
534.9,-0.0952,0.9239,0.3982,1.01,0
535,-0.2073,0.9891,0.2744,1.05,0
535.1,-0.1397,0.9928,0.4004,1.08,0
535.2,-0.1592,0.983,0.2979,1.04,0
535.3,-0.1958,0.9608,0.1997,1,0
535.4,-0.1765,0.9598,0.2683,1.01,0
535.5,-0.2744,0.9671,0.2588,1.04,0
535.6,-0.1895,0.933,0.2483,0.98,0
535.7,-0.2637,0.9349,0.2417,1,0
535.8,-0.283,0.9654,0.3741,1.07,0
535.9,-0.2898,0.9386,0.3716,1.05,0
536,-0.2625,0.9386,0.3008,1.02,0
536.1,-0.2466,0.9796,0.291,1.05,0
536.2,-0.2393,1.0282,0.304,1.1,0
536.3,-0.2073,0.9786,0.2981,1.04,0
536.4,-0.2349,0.9032,0.2176,0.96,0
536.5,-0.1988,0.9024,0.2639,0.96,0
536.6,-0.2005,0.9254,0.2364,0.98,0
536.7,-0.1892,0.9884,0.2691,1.04,0
536.8,-0.1997,0.9452,0.325,1.02,0
536.9,-0.2425,0.9256,0.3374,1.01,0
537,-0.2346,0.9527,0.3025,1.03,0
537.1,-0.2071,0.9491,0.3421,1.03,0
537.2,-0.168,0.9488,0.292,1.01,0
537.3,-0.1817,0.9391,0.3755,1.03,0
537.4,-0.2002,0.9369,0.396,1.04,0
537.5,-0.1836,0.9286,0.375,1.02,0
537.6,-0.1504,0.9374,0.3504,1.01,0
537.7,-0.178,0.9356,0.3934,1.03,0
537.8,-0.1673,0.9317,0.3904,1.02,0
537.9,-0.1834,0.9334,0.3606,1.02,0
538,-0.1499,0.931,0.3474,1,0
538.1,-0.1695,0.9276,0.3951,1.02,0
538.2,-0.1697,0.9193,0.4227,1.03,0
538.3,-0.1353,0.9378,0.3987,1.03,0
538.4,-0.1536,0.9334,0.4109,1.03,0
538.5,-0.1485,0.9232,0.4043,1.02,0
538.6,-0.1272,0.9352,0.3819,1.02,0
538.7,-0.1448,0.9332,0.3938,1.02,0
538.8,-0.1485,0.9305,0.3997,1.02,0
538.9,-0.1221,0.9237,0.4009,1.01,0
539,-0.1172,0.9293,0.3968,1.02,0
539.1,-0.1338,0.9305,0.417,1.03,0
539.2,-0.1677,0.9483,0.4261,1.05,0
539.3,-0.1524,0.9154,0.4039,1.01,0
539.4,-0.1304,0.921,0.3995,1.01,0
539.5,-0.1301,0.9259,0.3914,1.01,0
539.6,-0.136,0.93,0.3902,1.02,1
539.7,-0.1516,0.9298,0.3953,1.02,1
539.8,-0.1382,0.9281,0.3826,1.01,1
539.9,-0.1638,0.9317,0.4158,1.03,1
540,-0.1477,0.9266,0.3926,1.02,1
540.1,-0.1292,0.9308,0.3594,1.01,1
540.2,-0.0344,0.8568,0.3174,0.91,1
540.3,-0.1795,0.4048,0.0408,0.44,1
540.4,-0.0286,0.0129,0.0115,0.03,1
540.5,-0.0295,0.0146,0.0149,0.04,1
540.6,4.6243,7.9945,-3.0421,9.72,1
540.7,-0.0212,-0.2556,-0.1284,0.29,1
540.8,-1.1866,-0.2403,-0.9803,1.56,1
540.9,0.1875,-0.1482,-1.6584,1.68,1
541,-0.0493,0.2178,0.062,0.23,1
541.1,0.3453,-0.0808,-0.8653,0.94,1
541.2,0.2385,0.1431,-0.3081,0.42,1
541.3,1.498,-0.5013,-1.5971,2.25,1
541.4,0.4334,-0.0344,-0.7186,0.84,1
541.5,0.4266,-0.0891,-0.8626,0.97,0
541.6,0.4598,-0.0928,-0.8795,1,0
541.7,0.4578,-0.0855,-0.8785,0.99,0
541.8,0.3653,-0.0769,-0.8084,0.89,0
541.9,0.2805,0.0254,-0.8724,0.92,0
542,0.5587,-0.1629,-0.8309,1.01,0
542.1,0.6038,-0.0628,-0.9371,1.12,0
542.2,0.4922,-0.0271,-1.0209,1.13,0
542.3,0.2544,0.3411,-0.9142,1.01,0
542.4,0.0183,0.4913,-0.8831,1.01,0
542.5,-0.2969,0.5652,-0.6749,0.93,0
542.6,-0.4871,0.7388,-0.462,1,0
542.7,-0.616,0.7471,-0.2798,1.01,0
542.8,-0.6124,0.8255,-0.0425,1.03,0
542.9,-0.6116,0.8914,0.0515,1.08,0
543,-0.5848,0.8182,0.1902,1.02,0
543.1,-0.5088,0.7879,0.3015,0.99,0
543.2,-0.3721,0.8165,0.3506,0.96,0
543.3,-0.2515,0.8131,0.3338,0.91,0
543.4,-0.2202,0.797,0.3821,0.91,0
543.5,-0.2285,0.8075,0.3802,0.92,0
543.6,-0.2161,0.8993,0.399,1.01,0
543.7,-0.1013,0.9713,0.4085,1.06,0
543.8,-0.1094,0.9447,0.4693,1.06,0
543.9,-0.0952,1.0182,0.5052,1.14,0
544,0.0046,1.0397,0.3296,1.09,0
544.1,-0.1184,1.026,0.3465,1.09,0
544.2,0.031,0.9637,0.2322,0.99,0
544.3,0.1641,0.9315,0.2166,0.97,0
544.4,0.1746,0.9374,0.1817,0.97,0
544.5,0.2009,0.9684,0.1648,1,0
544.6,0.1863,1.0016,0.22,1.04,0
544.7,0.1585,0.975,0.2359,1.02,0
544.8,0.1482,0.984,0.1543,1.01,0
544.9,0.1868,0.9271,0.125,0.95,0
545,0.2285,0.9383,0.1431,0.98,0
545.1,0.2053,0.9698,0.1099,1,0
545.2,0.2407,0.9793,0.1377,1.02,0
545.3,0.2398,0.9913,0.1116,1.03,0
545.4,0.2407,0.9735,0.1145,1.01,0
545.5,0.2285,0.9706,0.148,1.01,0
545.6,0.2146,0.9774,0.1277,1.01,0
545.7,0.2361,0.9869,0.1384,1.02,0
545.8,0.2498,0.9706,0.1372,1.01,0
545.9,0.2403,0.9625,0.1253,1,0
546,0.2241,0.9713,0.1248,1,0
546.1,0.2395,0.9735,0.1419,1.01,0
546.2,0.2324,0.9698,0.1353,1.01,0
546.3,0.2437,0.9686,0.1389,1.01,0
546.4,0.2288,0.983,0.1301,1.02,0
546.5,0.2327,0.9811,0.1355,1.02,0
546.6,0.2317,0.9881,0.1421,1.02,0
546.7,0.2273,0.9896,0.166,1.03,0
546.8,0.2232,0.9745,0.1531,1.01,0
546.9,0.2395,0.9808,0.1489,1.02,0
547,0.2256,0.984,0.1089,1.02,0
547.1,0.2371,0.9669,0.1431,1.01,0
547.2,0.249,0.9696,0.1367,1.01,0
547.3,0.2566,0.9723,0.1353,1.01,0
547.4,0.2493,0.9825,0.1668,1.03,0
547.5,0.2376,0.9781,0.1402,1.02,0
547.6,0.2134,0.9764,0.1572,1.01,0
547.7,0.2327,0.9679,0.1904,1.01,0
547.8,0.2447,0.9701,0.177,1.02,0
547.9,0.2373,0.9725,0.1714,1.02,0
548,0.2132,0.9747,0.1924,1.02,0
548.1,0.2415,0.921,0.1587,0.97,0
548.2,0.2307,1.0001,0.1738,1.04,0
548.3,0.2046,0.9986,0.1917,1.04,0
548.4,0.208,0.982,0.2039,1.02,0
548.5,0.2207,0.9591,0.1587,1,0
548.6,0.2564,0.9659,0.1345,1.01,0
548.7,0.2432,0.9957,0.26,1.06,0
548.8,0.2002,0.9547,0.0437,0.98,0
548.9,0.2219,0.9764,0.2317,1.03,0
549,0.1604,0.9872,0.2598,1.03,0
549.1,0.22,0.971,0.1282,1,0
549.2,0.2083,0.9713,0.2117,1.02,0
549.3,0.2119,0.9864,0.2195,1.03,0
549.4,0.2071,0.9786,0.231,1.03,0
549.5,0.2239,0.9898,0.1795,1.03,0
549.6,0.2205,0.9879,0.2168,1.04,1
549.7,0.2114,0.985,0.2051,1.03,1
549.8,0.1917,0.9823,0.2031,1.02,1
549.9,0.218,0.9942,0.2009,1.04,1
550,0.2075,0.9906,0.229,1.04,1
550.1,0.158,0.9369,0.2456,0.98,1
550.2,0.0864,0.762,0.1431,0.78,1
550.3,0.1016,0.3523,-0.0264,0.37,1
550.4,-0.0601,-0.0859,0.0222,0.11,1
550.5,-0.0598,-0.0786,0.0413,0.11,1
550.6,4.1628,-0.2913,5.5282,6.93,1
550.7,-0.0657,-0.0232,0.012,0.07,1
550.8,1.7756,2.9034,5.418,6.4,1
550.9,0.2732,0.0515,0.7,0.75,1
551,-0.0496,0.2495,0.8055,0.84,1
551.1,0.2884,0.0957,1.0067,1.05,1
551.2,0.1157,0.1572,0.9791,1,1
551.3,0.1961,0.1336,1.0133,1.04,1
551.4,0.1404,0.1472,0.9745,1,1
551.5,0.1787,0.1372,0.9906,1.02,0
551.6,0.1653,0.1387,0.9872,1.01,0
551.7,0.1643,0.1416,0.9808,1,0
551.8,0.167,0.1387,0.9903,1.01,0
551.9,0.1621,0.1392,0.9862,1.01,0
552,0.1614,0.1472,0.985,1.01,0
552.1,0.1663,0.137,0.9896,1.01,0
552.2,0.1663,0.1409,0.9901,1.01,0
552.3,0.1663,0.1402,0.9879,1.01,0
552.4,0.1641,0.1416,0.9859,1.01,0
552.5,0.1651,0.1372,0.9874,1.01,0
552.6,0.1633,0.1399,0.9911,1.01,0
552.7,0.1648,0.1411,0.984,1.01,0
552.8,0.1665,0.1404,0.9869,1.01,0
552.9,0.1655,0.1333,0.9847,1.01,0
553,0.1677,0.1411,0.9898,1.01,0
553.1,0.1631,0.1399,0.9835,1.01,0
553.2,0.1734,0.1362,0.9896,1.01,0
553.3,0.1746,0.1438,0.9737,1,0
553.4,0.1602,0.1382,0.9791,1,0
553.5,0.1343,0.1441,0.9584,0.98,0
553.6,0.1267,0.1653,1.0201,1.04,0
553.7,0.1321,0.1685,0.9762,1,0
553.8,0.4012,0.0647,1.121,1.19,0
553.9,0.2498,0.0378,0.9623,0.99,0
554,0.3504,0.117,1.0086,1.07,0
554.1,0.4007,-0.0857,0.9249,1.01,0
554.2,0.3748,-0.0286,0.9877,1.06,0
554.3,0.3323,0.0034,1.1075,1.16,0
554.4,0.3655,0.0703,1.1205,1.18,0
554.5,0.3084,0.1673,1.0199,1.08,0
554.6,0.2361,0.2696,0.9962,1.06,0
554.7,0.406,0.2942,0.8578,0.99,0
554.8,0.2903,0.4058,0.8995,1.03,0
554.9,0.4925,0.4581,0.7608,1.02,0
555,0.3765,0.5398,0.7567,1,0
555.1,0.4803,0.6004,0.691,1.03,0
555.2,0.5013,0.6368,0.4595,0.93,0
555.3,0.5906,0.6317,0.4393,0.97,0
555.4,0.4817,0.7318,0.4546,0.99,0
555.5,0.5687,0.7261,0.449,1.03,0
555.6,0.45,0.7393,0.4795,0.99,0
555.7,0.5765,0.7318,0.4202,1.02,0
555.8,0.5389,0.6925,0.3973,0.96,0
555.9,0.6971,0.6707,0.4253,1.06,0
556,0.619,0.712,0.3899,1.02,0
556.1,0.7098,0.6883,0.2886,1.03,0
556.2,0.6265,0.6754,0.3238,0.98,0
556.3,0.6126,0.6888,0.2942,0.97,0
556.4,0.7003,0.7176,0.2803,1.04,0
556.5,0.6866,0.6844,0.2176,0.99,0
556.6,0.6656,0.7261,0.2627,1.02,0
556.7,0.7274,0.699,0.2576,1.04,0
556.8,0.5965,0.7276,0.1558,0.95,0
556.9,0.6541,0.7696,0.2796,1.05,0
557,0.6043,0.7574,0.2534,1,0
557.1,0.629,0.7786,0.2869,1.04,0
557.2,0.6422,0.7791,0.2957,1.05,0
557.3,0.586,0.7381,0.2759,0.98,0
557.4,0.6199,0.7283,0.3289,1.01,0
557.5,0.5806,0.7156,0.2876,0.97,0
557.6,0.5484,0.753,0.2959,0.98,0
557.7,0.5743,0.7757,0.2832,1.01,0
557.8,0.5801,0.7764,0.2979,1.01,0
557.9,0.6068,0.7938,0.3499,1.06,0
558,0.5931,0.7891,0.3194,1.04,0
558.1,0.5691,0.7935,0.2984,1.02,0
558.2,0.5557,0.7999,0.3262,1.03,0
558.3,0.5567,0.7545,0.3052,0.99,0
558.4,0.5657,0.743,0.355,1,0
558.5,0.5567,0.7347,0.3599,0.99,0
558.6,0.6153,0.7081,0.4266,1.03,0
558.7,0.6021,0.7525,0.3968,1.04,0
558.8,0.5723,0.7628,0.4034,1.04,0
558.9,0.5179,0.7498,0.4202,1,0
559,0.5731,0.7491,0.4346,1.04,0
559.1,0.576,0.7616,0.4156,1.04,0
559.2,0.5587,0.7454,0.4429,1.03,0
559.3,0.5682,0.7288,0.4261,1.02,0
559.4,0.5118,0.7474,0.4253,1,0
559.5,0.5381,0.7391,0.4361,1.01,0
559.6,0.5953,0.7452,0.4625,1.06,1
559.7,0.5638,0.731,0.4749,1.04,1
559.8,0.5423,0.7408,0.4285,1.01,1
559.9,0.5826,0.7677,0.504,1.09,1
560,0.5298,0.6778,0.3955,0.95,1
560.1,0.3633,0.3811,-0.0139,0.53,1
560.2,0.0693,0.1265,-0.0068,0.14,1
560.3,-0.2793,-0.3086,0.0144,0.42,1
560.4,-0.2664,-0.1787,-0.031,0.32,1
560.5,0.021,-0.1499,-0.2774,0.32,1
560.6,0.0049,-0.2613,-0.5059,0.57,1
560.7,-0.239,-0.3614,-0.5696,0.72,1
560.8,-0.1575,-0.0996,-0.3958,0.44,1
560.9,-0.431,-0.1489,-0.8626,0.98,1
561,-0.2874,-0.0877,-0.9476,0.99,1
561.1,-0.2913,-0.0842,-0.9483,1,1
561.2,-0.283,-0.0996,-0.9703,1.02,1
561.3,-0.2417,-0.0601,-0.9552,0.99,1
561.4,-0.1355,-0.1423,-0.9352,0.96,1
561.5,-0.3465,-0.0798,-0.9774,1.04,0
561.6,-0.1084,-0.2041,-1.109,1.13,0
561.7,0.2141,-0.3472,-0.793,0.89,0
561.8,0.5965,-0.43,-1.067,1.3,0
561.9,0.9718,-0.5401,-0.0857,1.12,0
562,0.8426,-0.2451,0.0071,0.88,0
562.1,0.8238,-0.1702,0.0945,0.85,0
562.2,1.1427,-0.2368,0.481,1.26,0
562.3,0.9237,-0.0447,0.3418,0.99,0
562.4,0.9845,0.1294,0.3128,1.04,0
562.5,1.0067,0.3181,0.2368,1.08,0
562.6,0.8912,0.4815,0.23,1.04,0
562.7,0.7191,0.6126,0.2659,0.98,0
562.8,0.7882,0.5384,0.427,1.05,0
562.9,0.5333,0.6531,0.4219,0.94,0
563,0.4935,0.6341,0.3269,0.87,0
563.1,0.4927,0.6944,0.3728,0.93,0
563.2,0.3687,0.7679,0.4239,0.95,0
563.3,0.3941,0.8319,0.3448,0.98,0
563.4,0.1904,0.7999,0.431,0.93,0
563.5,0.3357,0.8949,0.3584,1.02,0
563.6,0.1367,0.8968,0.4112,1,0
563.7,0.2654,0.9007,0.3826,1.01,0
563.8,0.2823,0.9132,0.2466,0.99,0
563.9,0.1863,0.8724,0.4808,1.01,0
564,0.1968,0.9337,0.4759,1.07,0
564.1,0.0523,0.8656,0.3289,0.93,0
564.2,0.2339,0.9081,0.4041,1.02,0
564.3,0.1604,0.9344,0.4759,1.06,0
564.4,-0.0872,0.9852,0.3643,1.05,0
564.5,-0.2808,0.8985,0.5284,1.08,0
564.6,-0.1638,0.91,0.5213,1.06,0
564.7,-0.253,0.8746,0.449,1.02,0
564.8,-0.2617,0.8712,0.4751,1.03,0
564.9,-0.1192,0.9039,0.4839,1.03,0
565,-0.0752,0.9425,0.2937,0.99,0
565.1,-0.1077,0.9645,0.2036,0.99,0
565.2,-0.1636,0.9066,0.2967,0.97,0
565.3,-0.158,0.8736,0.4705,1,0
565.4,-0.2061,0.8988,0.4625,1.03,0
565.5,-0.2136,0.8773,0.4668,1.02,0
565.6,-0.2097,0.8868,0.4859,1.03,0
565.7,-0.2364,0.8827,0.4234,1.01,0
565.8,-0.1917,0.8888,0.4808,1.03,0
565.9,-0.2251,0.8863,0.4502,1.02,0
566,-0.2285,0.8893,0.4224,1.01,0
566.1,-0.2056,0.8922,0.4546,1.02,0
566.2,-0.2183,0.8956,0.4539,1.03,0
566.3,-0.1885,0.8853,0.4419,1.01,0
566.4,-0.1963,0.8875,0.4439,1.01,0
566.5,-0.2134,0.8797,0.4519,1.01,0
566.6,-0.2219,0.8858,0.4578,1.02,0
566.7,-0.1817,0.8861,0.4642,1.02,0
566.8,-0.2002,0.8834,0.4783,1.02,0
566.9,-0.2207,0.8751,0.5208,1.04,0
567,-0.1917,0.8853,0.4561,1.01,0
567.1,-0.2019,0.8929,0.4803,1.03,0
567.2,-0.2024,0.8993,0.4449,1.02,0
567.3,-0.1995,0.8966,0.4588,1.03,0
567.4,-0.199,0.8905,0.448,1.02,0
567.5,-0.2075,0.8907,0.4695,1.03,0
567.6,-0.1992,0.8941,0.4537,1.02,0
567.7,-0.1841,0.8917,0.4634,1.02,0
567.8,-0.1861,0.8922,0.4485,1.02,0
567.9,-0.1697,0.8946,0.4668,1.02,0
568,-0.1731,0.8946,0.4563,1.02,0
568.1,-0.1836,0.8924,0.4622,1.02,0
568.2,-0.1861,0.8929,0.4725,1.03,0
568.3,-0.2183,0.9361,0.4957,1.08,0
568.4,-0.2842,0.9212,0.5181,1.09,0
568.5,-0.2183,0.8839,0.4495,1.02,0
568.6,-0.1262,0.8646,0.4224,0.97,0
568.7,-0.1599,0.8829,0.4537,1.01,0
568.8,-0.1892,0.8902,0.4676,1.02,0
568.9,-0.1821,0.9102,0.4717,1.04,0
569,-0.2603,0.9051,0.4537,1.05,0
569.1,-0.26,0.8731,0.409,1,0
569.2,-0.2481,0.8636,0.4332,1,0
569.3,-0.2581,0.9044,0.4488,1.04,0
569.4,-0.2666,0.8985,0.3887,1.01,0
569.5,-0.2559,0.901,0.4107,1.02,0
569.6,-0.2818,0.8836,0.4082,1.01,1
569.7,-0.2752,0.8858,0.4466,1.03,1
569.8,-0.2483,0.8983,0.5003,1.06,1
569.9,-0.2647,0.9154,0.3316,1.01,1
570,-0.2517,0.8665,0.4654,1.02,1
570.1,-0.1868,0.7381,0.126,0.77,1
570.2,0.0034,0.3667,0.0491,0.37,1
570.3,-0.009,-0.0168,0.0215,0.03,1
570.4,-0.0071,-0.0249,0.0332,0.04,1
570.5,3.3709,-0.6763,6.0656,6.97,1
570.6,-0.0164,0.0117,0.0066,0.02,1
570.7,-0.0322,0.2346,0.5508,0.6,1
570.8,0.0032,0.2984,0.9808,1.03,1
570.9,-0.001,0.2425,0.9576,0.99,1
571,-0.0039,0.2449,0.9664,1,1
571.1,-0.0068,0.2451,0.9769,1.01,1
571.2,-0.0078,0.2471,0.9767,1.01,1
571.3,-0.0073,0.2437,0.983,1.01,1
571.4,-0.0076,0.2429,0.9847,1.01,1
571.5,-0.0071,0.2449,0.9818,1.01,0
571.6,-0.0088,0.2469,0.9845,1.01,0
571.7,-0.0088,0.2456,0.9825,1.01,0
571.8,-0.0076,0.2451,0.9818,1.01,0
571.9,-0.0076,0.2459,0.9835,1.01,0
572,-0.0073,0.2449,0.9837,1.01,0
572.1,-0.0034,0.2415,0.9891,1.02,0
572.2,-0.0227,0.2009,1.0516,1.07,0
572.3,-0.0535,0.242,0.9891,1.02,0
572.4,-0.0493,0.2515,1.0094,1.04,0
572.5,-0.0586,0.2456,1.0633,1.09,0
572.6,-0.0032,0.1958,1.0619,1.08,0
572.7,-0.0364,0.2605,1.0257,1.06,0
572.8,-0.0554,0.2754,0.9935,1.03,0
572.9,-0.0618,0.3181,0.9518,1.01,0
573,-0.0557,0.3391,0.9464,1.01,0
573.1,-0.0977,0.3963,0.921,1.01,0
573.2,-0.1116,0.4046,0.8756,0.97,0
